Date,Time,Location,Vehicle_Count,Average_Speed,Congestion_Level,Weather
2025-02-21,15:00,Lalitpur,50,34.1,High,Fog
2025-04-30,14:30,Baneshwor,101,18.4,Medium,Cloudy
2025-01-18,14:45,Ratnapark,99,35.6,Medium,Cloudy
2025-01-24,15:30,Koteshwor,614,35.2,Low,Rain
2025-02-04,13:00,Chabahil,47,57.9,High,Cloudy
2025-02-10,13:45,Bhaktapur,47,37.4,Medium,Cloudy
2025-04-26,8:45,Koteshwor,48,13.3,High,Clear
2025-02-15,13:30,Ratnapark,559,51.5,Low,Fog
2025-02-24,13:15,Lalitpur,497,37.9,Low,Fog
2025-04-18,14:00,Bhaktapur,99,34.3,Medium,Rain
2025-04-15,14:00,Kalanki,95,6.0,Low,Clear
2025-03-01,15:00,Ratnapark,50,34.7,Medium,Clear
2025-02-08,13:45,Bhaktapur,53,35.1,Medium,Cloudy
2025-03-05,15:30,Kalanki,55,37.9,High,Clear
2025-04-04,12:45,Kalanki,45,20.3,High,Cloudy
2025-02-14,14:15,Lalitpur,52,55.1,Medium,Fog
2025-03-07,12:15,Chabahil,440,32.1,High,Fog
2025-01-27,15:30,Ratnapark,97,31.6,Low,Cloudy
2025-03-31,15:15,Chabahil,53,21.5,Low,Clear
2025-01-07,14:00,Koteshwor,531,9.8,High,Fog
2025-03-11,14:45,Baneshwor,105,34.8,Low,Clear
2025-03-14,11:15,Lalitpur,681,43.8,High,Rain
2025-03-19,9:15,Ratnapark,641,32.8,High,Rain
2025-01-11,9:00,Koteshwor,938,32.6,High,Rain
2025-02-02,10:00,Kalanki,99,33.7,Medium,Clear
2025-04-26,9:00,Maharajgunj,97,33.6,Low,Fog
2025-01-31,9:45,Kalanki,99,12.1,Low,Fog
2025-04-30,9:30,Maharajgunj,53,34.2,Low,Rain
2025-05-03,15:00,Maharajgunj,98,31.9,High,Rain
2025-03-01,13:00,Lalitpur,50,36.8,Low,Fog
2025-02-16,10:45,Baneshwor,122,31.5,Medium,Fog
2025-02-19,14:45,Baneshwor,47,32.9,Medium,Rain
2025-04-08,10:15,Maharajgunj,49,31.8,Medium,Clear
2025-04-29,13:15,Koteshwor,102,35.4,Low,Clear
2025-04-13,12:45,Kalanki,189,0.4,Medium,Clear
2025-03-18,9:45,Chabahil,659,38.8,Low,Clear
2025-04-21,10:30,Baneshwor,102,36.8,High,Clear
2025-04-17,11:30,Lalitpur,105,5.9,Medium,Cloudy
2025-03-04,9:45,Koteshwor,52,26.6,High,Clear
2025-03-06,12:15,Chabahil,435,33.0,High,Fog
2025-04-10,10:00,Baneshwor,104,35.3,Low,Fog
2025-03-04,11:45,Bhaktapur,348,33.2,Low,Fog
2025-03-18,13:00,Lalitpur,927,36.4,Low,Rain
2025-05-02,13:45,Ratnapark,54,35.1,Medium,Cloudy
2025-04-21,12:30,Ratnapark,96,36.0,Low,Cloudy
2025-04-01,8:30,Lalitpur,53,31.1,High,Clear
2025-02-26,11:30,Baneshwor,989,46.9,Low,Fog
2025-02-04,14:15,Maharajgunj,100,32.8,Medium,Clear
2025-02-06,12:00,Chabahil,102,35.0,Low,Cloudy
2025-01-06,15:15,Bhaktapur,52,15.6,Low,Clear
2025-03-09,14:00,Baneshwor,95,34.2,High,Rain
2025-03-11,8:45,Maharajgunj,529,31.8,Low,Fog
2025-03-22,15:15,Ratnapark,47,32.9,Medium,Rain
2025-01-09,14:45,Baneshwor,146,34.0,Low,Cloudy
2025-04-18,8:30,Kalanki,50,49.1,Low,Fog
2025-01-05,9:45,Bhaktapur,98,35.5,Medium,Rain
2025-01-30,14:00,Koteshwor,98,42.0,Medium,Fog
2025-05-04,14:30,Maharajgunj,48,36.6,Medium,Rain
2025-02-18,9:30,Bhaktapur,54,8.2,High,Rain
2025-03-19,13:30,Kalanki,820,37.3,Medium,Clear
2025-04-05,9:00,Koteshwor,52,0.0,Medium,Fog
2025-04-03,11:45,Lalitpur,411,34.0,Low,Rain
2025-03-26,14:15,Lalitpur,95,33.6,Medium,Rain
2025-02-09,8:15,Ratnapark,45,35.6,Medium,Fog
2025-02-21,9:15,Maharajgunj,95,34.2,Low,Rain
2025-01-26,10:45,Bhaktapur,98,33.9,Low,Rain
2025-02-11,14:30,Koteshwor,444,34.1,Medium,Clear
2025-03-20,10:15,Baneshwor,48,33.6,Medium,Fog
2025-04-05,15:15,Baneshwor,105,17.4,Medium,Clear
2025-03-08,9:45,Maharajgunj,105,15.2,Low,Cloudy
2025-01-21,12:45,Lalitpur,47,35.6,Medium,Fog
2025-02-21,11:15,Maharajgunj,52,16.4,Low,Clear
2025-02-18,8:45,Kalanki,102,33.8,Low,Cloudy
2025-04-23,10:30,Baneshwor,100,38.8,High,Clear
2025-04-13,14:30,Kalanki,53,35.0,High,Cloudy
2025-03-25,11:15,Baneshwor,104,31.9,Low,Rain
2025-02-10,10:45,Kalanki,301,38.4,Low,Clear
2025-04-09,12:00,Baneshwor,540,35.1,Medium,Fog
2025-02-19,14:00,Ratnapark,50,35.9,Low,Fog
2025-02-20,13:30,Bhaktapur,95,34.5,High,Rain
2025-01-06,13:00,Lalitpur,48,33.0,High,Clear
2025-04-16,13:15,Baneshwor,99,49.8,High,Clear
2025-03-05,15:45,Bhaktapur,51,42.7,Low,Fog
2025-01-29,8:45,Kalanki,282,33.9,Medium,Clear
2025-01-26,8:30,Ratnapark,103,32.7,Low,Fog
2025-03-29,13:15,Kalanki,857,33.5,High,Fog
2025-01-31,12:30,Bhaktapur,54,36.3,High,Fog
2025-01-11,11:00,Bhaktapur,951,58.3,High,Clear
2025-01-17,10:30,Ratnapark,48,36.5,High,Clear
2025-03-31,11:15,Bhaktapur,293,4.6,High,Cloudy
2025-01-20,9:45,Chabahil,47,36.9,Low,Rain
2025-05-03,8:00,Chabahil,98,36.7,High,Rain
2025-02-21,9:00,Lalitpur,928,48.3,Low,Rain
2025-03-21,8:45,Ratnapark,48,35.3,Medium,Cloudy
2025-04-15,9:30,Kalanki,557,34.2,High,Clear
2025-05-02,15:15,Maharajgunj,53,34.6,Medium,Clear
2025-04-26,15:00,Ratnapark,50,37.1,High,Rain
2025-04-30,8:30,Maharajgunj,95,36.4,Low,Rain
2025-04-16,13:15,Lalitpur,465,30.8,High,Clear
2025-03-16,11:00,Ratnapark,103,34.7,High,Fog
2025-02-25,14:45,Chabahil,99,35.1,High,Clear
2025-01-29,10:45,Bhaktapur,100,35.9,Low,Rain
2025-02-19,8:00,Lalitpur,97,36.3,Low,Rain
2025-03-02,15:00,Ratnapark,52,32.0,Medium,Clear
2025-04-12,14:30,Kalanki,54,32.8,High,Cloudy
2025-04-28,10:30,Maharajgunj,55,37.2,Low,Fog
2025-04-20,15:00,Lalitpur,98,34.9,Low,Cloudy
2025-02-16,9:15,Maharajgunj,121,34.2,High,Clear
2025-04-24,8:45,Koteshwor,55,9.5,High,Clear
2025-02-13,9:15,Maharajgunj,122,34.5,High,Clear
2025-01-25,11:15,Ratnapark,54,16.1,Low,Rain
2025-01-20,11:30,Chabahil,103,32.8,High,Cloudy
2025-03-11,9:45,Baneshwor,309,22.0,Medium,Clear
2025-02-21,11:30,Baneshwor,287,52.5,Low,Cloudy
2025-04-13,14:45,Bhaktapur,49,35.8,Low,Rain
2025-03-31,10:15,Baneshwor,53,35.4,Medium,Fog
2025-03-15,8:15,Lalitpur,53,2.0,Low,Clear
2025-03-09,13:00,Kalanki,104,32.9,Low,Clear
2025-01-09,8:15,Chabahil,104,21.1,High,Rain
2025-04-28,15:45,Baneshwor,96,7.9,Low,Fog
2025-02-23,10:15,Chabahil,818,34.4,High,Fog
2025-03-23,9:15,Baneshwor,409,58.6,Medium,Rain
2025-03-31,12:45,Kalanki,120,49.4,Medium,Fog
2025-03-21,8:00,Bhaktapur,49,38.2,High,Cloudy
2025-03-08,13:30,Lalitpur,387,33.9,Low,Clear
2025-04-21,11:30,Baneshwor,927,33.0,Low,Rain
2025-01-12,12:30,Baneshwor,391,21.5,Low,Clear
2025-04-17,12:00,Lalitpur,912,3.2,Low,Fog
2025-03-31,12:30,Ratnapark,104,32.9,Medium,Rain
2025-03-30,10:30,Chabahil,53,34.9,High,Clear
2025-04-28,9:30,Maharajgunj,51,33.0,Low,Rain
2025-01-27,9:00,Baneshwor,649,32.1,Medium,Rain
2025-01-07,9:00,Maharajgunj,99,7.4,High,Clear
2025-02-19,11:15,Bhaktapur,791,33.1,Medium,Rain
2025-03-31,10:45,Bhaktapur,48,33.6,High,Clear
2025-03-08,10:00,Koteshwor,96,7.0,High,Rain
2025-04-06,14:00,Ratnapark,449,41.8,Low,Clear
2025-04-09,12:45,Bhaktapur,47,36.9,Low,Clear
2025-05-02,15:00,Maharajgunj,103,36.6,High,Rain
2025-03-03,11:45,Koteshwor,732,34.8,Medium,Fog
2025-01-16,12:15,Kalanki,98,34.1,Low,Rain
2025-01-12,8:45,Bhaktapur,551,35.5,Medium,Fog
2025-01-30,11:45,Bhaktapur,97,9.3,Medium,Cloudy
2025-04-29,11:45,Ratnapark,97,10.9,High,Fog
2025-02-04,13:15,Lalitpur,51,35.3,High,Rain
2025-01-30,11:00,Ratnapark,626,33.6,High,Fog
2025-02-12,13:00,Baneshwor,55,34.7,Medium,Clear
2025-01-22,13:15,Maharajgunj,100,3.3,Medium,Rain
2025-04-26,15:45,Baneshwor,98,0.5,Low,Fog
2025-04-10,13:45,Kalanki,186,30.3,Low,Fog
2025-03-15,12:45,Chabahil,55,33.1,Medium,Fog
2025-03-30,10:30,Chabahil,45,38.6,High,Clear
2025-01-06,11:15,Lalitpur,54,34.4,Low,Clear
2025-02-06,13:45,Ratnapark,52,36.6,High,Fog
2025-03-28,8:30,Maharajgunj,45,30.8,Low,Rain
2025-02-07,14:30,Ratnapark,99,33.0,Low,Clear
2025-04-14,15:00,Lalitpur,503,32.3,High,Rain
2025-01-11,15:00,Kalanki,50,34.6,High,Rain
2025-03-04,15:00,Ratnapark,53,39.8,Medium,Clear
2025-03-15,12:00,Baneshwor,113,23.9,Medium,Rain
2025-03-03,15:00,Ratnapark,48,38.4,Medium,Fog
2025-03-03,9:00,Baneshwor,96,34.5,High,Fog
2025-02-18,10:00,Kalanki,47,18.7,Medium,Rain
2025-04-21,12:00,Baneshwor,100,39.1,High,Cloudy
2025-03-28,12:45,Kalanki,127,47.8,Medium,Fog
2025-02-13,11:30,Bhaktapur,102,33.9,Medium,Clear
2025-03-29,15:30,Chabahil,49,32.4,Medium,Fog
2025-02-21,14:45,Baneshwor,49,34.4,Medium,Rain
2025-01-25,13:15,Bhaktapur,104,21.2,High,Fog
2025-04-13,9:30,Kalanki,554,39.1,High,Clear
2025-04-27,9:00,Kalanki,101,32.4,Medium,Cloudy
2025-04-18,10:00,Ratnapark,804,35.1,High,Cloudy
2025-02-27,14:45,Maharajgunj,313,31.4,High,Rain
2025-04-04,10:45,Bhaktapur,48,34.1,High,Clear
2025-05-02,8:00,Chabahil,100,35.6,High,Rain
2025-03-09,12:30,Lalitpur,751,19.0,Low,Rain
2025-05-04,10:30,Maharajgunj,351,36.2,Medium,Rain
2025-04-30,8:30,Maharajgunj,216,35.8,Low,Cloudy
2025-03-10,10:45,Chabahil,47,29.2,High,Clear
2025-02-11,11:00,Bhaktapur,100,35.1,Low,Clear
2025-03-09,11:45,Ratnapark,54,32.9,High,Clear
2025-04-17,10:00,Ratnapark,804,31.3,High,Cloudy
2025-03-17,14:30,Baneshwor,103,33.9,Medium,Rain
2025-01-21,8:00,Bhaktapur,53,34.7,Medium,Rain
2025-02-22,13:30,Maharajgunj,96,25.5,Medium,Fog
2025-03-01,10:15,Lalitpur,48,34.8,Medium,Cloudy
2025-05-03,10:15,Koteshwor,103,34.6,Low,Rain
2025-01-13,11:45,Bhaktapur,191,35.8,High,Clear
2025-02-24,10:45,Lalitpur,329,28.5,Low,Cloudy
2025-02-18,14:15,Lalitpur,164,36.6,High,Fog
2025-05-02,10:00,Bhaktapur,97,58.0,Low,Rain
2025-03-30,13:45,Baneshwor,97,33.4,Low,Clear
2025-01-30,10:45,Bhaktapur,103,35.2,Low,Rain
2025-04-13,13:45,Kalanki,191,35.7,Low,Fog
2025-01-28,11:30,Koteshwor,364,53.2,Low,Clear
2025-02-26,13:00,Lalitpur,52,34.7,Low,Fog
2025-02-17,14:15,Lalitpur,45,55.4,Medium,Fog
2025-03-07,10:15,Koteshwor,755,32.7,Medium,Fog
2025-01-28,13:00,Chabahil,96,34.4,High,Cloudy
2025-04-02,12:45,Maharajgunj,47,37.3,Medium,Cloudy
2025-04-21,14:00,Maharajgunj,55,33.6,Low,Clear
2025-01-19,9:00,Maharajgunj,96,6.7,Low,Cloudy
2025-01-17,8:15,Ratnapark,357,31.9,High,Cloudy
2025-02-14,8:30,Maharajgunj,473,39.0,Low,Rain
2025-03-13,10:30,Lalitpur,748,37.5,Medium,Fog
2025-01-10,12:45,Bhaktapur,653,34.4,Low,Fog
2025-03-15,12:00,Baneshwor,114,24.0,Medium,Rain
2025-03-13,14:45,Baneshwor,101,35.8,Low,Clear
2025-02-20,14:45,Baneshwor,897,62.8,Medium,Clear
2025-01-05,12:30,Kalanki,906,34.0,Low,Cloudy
2025-03-29,15:30,Ratnapark,100,18.5,Medium,Clear
2025-03-02,8:15,Lalitpur,45,37.2,Medium,Clear
2025-01-10,13:15,Maharajgunj,492,37.4,Medium,Rain
2025-03-17,12:00,Baneshwor,111,18.5,Medium,Rain
2025-05-02,14:45,Lalitpur,95,33.8,Medium,Fog
2025-03-27,14:45,Baneshwor,152,33.0,Medium,Fog
2025-02-05,13:45,Ratnapark,53,35.3,High,Fog
2025-01-07,9:15,Kalanki,103,31.0,Low,Fog
2025-01-29,15:30,Ratnapark,99,30.9,Low,Cloudy
2025-04-23,8:45,Ratnapark,334,26.3,Low,Cloudy
2025-04-29,10:15,Koteshwor,103,36.2,Low,Rain
2025-03-25,15:45,Maharajgunj,103,35.2,Low,Cloudy
2025-03-24,8:45,Ratnapark,47,35.7,Medium,Cloudy
2025-03-30,13:45,Baneshwor,99,29.3,Low,Clear
2025-03-13,9:45,Baneshwor,304,24.0,Medium,Clear
2025-04-04,12:45,Maharajgunj,54,33.7,Medium,Cloudy
2025-01-24,12:30,Maharajgunj,46,35.4,Medium,Fog
2025-02-10,12:30,Bhaktapur,95,35.5,Medium,Clear
2025-04-30,15:15,Maharajgunj,511,11.9,Low,Fog
2025-03-14,8:45,Maharajgunj,96,37.6,High,Clear
2025-03-30,14:45,Koteshwor,311,34.1,High,Fog
2025-04-12,11:45,Bhaktapur,55,37.0,High,Clear
2025-03-14,13:45,Koteshwor,52,35.2,Low,Fog
2025-04-27,14:00,Maharajgunj,47,38.3,Low,Fog
2025-04-08,11:45,Chabahil,51,16.9,Low,Clear
2025-01-17,12:30,Chabahil,230,32.8,Medium,Rain
2025-01-21,10:15,Bhaktapur,46,33.2,High,Cloudy
2025-03-05,8:30,Koteshwor,103,35.3,High,Clear
2025-03-28,13:15,Kalanki,854,38.1,High,Fog
2025-04-30,12:30,Chabahil,46,12.2,Medium,Rain
2025-01-01,13:45,Kalanki,97,30.4,Low,Fog
2025-04-03,8:00,Koteshwor,562,50.5,Medium,Clear
2025-02-08,9:15,Chabahil,102,28.6,High,Cloudy
2025-04-27,14:45,Ratnapark,308,36.6,High,Clear
2025-01-25,10:00,Ratnapark,97,9.2,High,Clear
2025-05-01,11:45,Ratnapark,99,11.9,High,Fog
2025-01-20,8:45,Bhaktapur,105,35.2,High,Fog
2025-03-11,10:00,Ratnapark,55,21.1,Medium,Fog
2025-04-02,8:00,Ratnapark,102,33.4,High,Rain
2025-04-05,13:00,Baneshwor,101,35.9,High,Cloudy
2025-04-29,11:30,Chabahil,100,42.5,Medium,Fog
2025-03-02,9:15,Maharajgunj,45,36.9,Low,Fog
2025-01-11,14:30,Maharajgunj,355,35.8,Low,Rain
2025-02-06,14:00,Lalitpur,95,26.3,Medium,Clear
2025-05-04,15:00,Maharajgunj,745,31.9,High,Fog
2025-03-24,9:15,Kalanki,344,37.3,Medium,Rain
2025-02-13,13:00,Koteshwor,224,37.6,High,Rain
2025-02-24,8:45,Kalanki,595,12.1,High,Fog
2025-03-14,11:15,Lalitpur,680,40.7,High,Rain
2025-03-06,14:30,Kalanki,50,38.6,Medium,Clear
2025-04-21,11:15,Maharajgunj,48,4.9,Medium,Clear
2025-01-24,13:15,Maharajgunj,95,2.7,Medium,Rain
2025-03-02,15:00,Ratnapark,53,34.7,Medium,Fog
2025-04-30,9:15,Bhaktapur,95,35.1,Low,Rain
2025-04-21,12:00,Ratnapark,48,38.8,Medium,Clear
2025-04-18,10:15,Chabahil,47,38.1,Medium,Rain
2025-01-10,8:00,Baneshwor,51,36.2,High,Cloudy
2025-04-23,8:15,Lalitpur,421,37.9,Medium,Cloudy
2025-02-04,14:15,Ratnapark,49,34.6,Medium,Clear
2025-01-28,10:45,Chabahil,672,35.6,High,Clear
2025-03-28,15:30,Chabahil,45,34.4,Medium,Fog
2025-03-18,15:15,Ratnapark,49,32.4,Medium,Rain
2025-02-24,11:00,Kalanki,363,38.4,High,Clear
2025-04-08,9:15,Maharajgunj,104,56.1,High,Cloudy
2025-04-09,8:00,Baneshwor,108,35.0,Low,Rain
2025-05-05,10:45,Ratnapark,46,35.0,Medium,Rain
2025-04-05,12:45,Kalanki,52,15.0,High,Cloudy
2025-01-13,8:30,Baneshwor,45,33.0,Medium,Rain
2025-02-24,14:30,Bhaktapur,769,35.7,Low,Fog
2025-03-26,10:45,Lalitpur,97,33.9,Medium,Fog
2025-02-25,11:15,Koteshwor,49,15.6,High,Clear
2025-02-20,9:45,Bhaktapur,49,7.8,Medium,Rain
2025-02-24,11:15,Koteshwor,49,14.6,High,Clear
2025-01-13,8:30,Koteshwor,967,14.1,Medium,Rain
2025-04-30,11:15,Bhaktapur,102,31.8,Low,Clear
2025-02-17,15:30,Chabahil,665,34.7,High,Clear
2025-01-06,14:45,Baneshwor,147,36.2,Low,Cloudy
2025-01-04,12:00,Lalitpur,993,31.7,Low,Fog
2025-01-26,10:45,Bhaktapur,101,35.0,Low,Rain
2025-04-15,11:45,Bhaktapur,45,35.6,High,Clear
2025-02-09,13:30,Kalanki,219,7.0,Medium,Cloudy
2025-01-16,10:15,Chabahil,105,37.8,High,Fog
2025-03-12,12:00,Kalanki,478,34.2,Low,Rain
2025-01-29,12:30,Bhaktapur,45,34.8,High,Fog
2025-01-21,8:00,Bhaktapur,55,34.7,Medium,Rain
2025-03-23,11:45,Baneshwor,97,31.5,Medium,Cloudy
2025-01-23,9:45,Chabahil,50,37.0,Low,Rain
2025-01-24,9:00,Kalanki,938,33.1,High,Rain
2025-01-13,14:00,Chabahil,686,36.5,Low,Rain
2025-01-15,10:00,Baneshwor,773,61.2,Medium,Rain
2025-01-01,12:15,Lalitpur,316,37.9,Low,Clear
2025-04-19,13:45,Lalitpur,596,32.8,Low,Rain
2025-04-18,12:00,Kalanki,50,34.1,High,Clear
2025-05-05,12:00,Koteshwor,104,37.8,High,Clear
2025-04-06,12:45,Koteshwor,803,35.9,High,Clear
2025-04-21,13:45,Lalitpur,601,36.3,Low,Rain
2025-04-14,11:30,Lalitpur,101,0.9,Medium,Cloudy
2025-02-24,15:00,Chabahil,99,34.2,High,Clear
2025-03-11,9:15,Baneshwor,52,52.7,Medium,Fog
2025-03-19,12:15,Kalanki,104,33.3,Low,Fog
2025-04-24,14:15,Bhaktapur,50,12.7,Low,Clear
2025-05-01,11:30,Bhaktapur,445,34.0,Medium,Fog
2025-04-16,11:30,Kalanki,661,58.7,Medium,Rain
2025-01-21,15:00,Koteshwor,101,35.1,Medium,Fog
2025-03-27,13:15,Maharajgunj,48,37.7,Low,Clear
2025-01-01,15:45,Kalanki,292,35.4,Medium,Rain
2025-01-02,12:30,Ratnapark,99,33.5,Low,Clear
2025-02-07,13:30,Kalanki,218,11.6,Medium,Cloudy
2025-05-02,8:30,Maharajgunj,206,35.4,Low,Cloudy
2025-04-06,12:45,Kalanki,47,19.9,High,Cloudy
2025-03-23,13:45,Chabahil,55,32.9,Low,Fog
2025-02-15,9:15,Maharajgunj,120,37.1,High,Clear
2025-03-24,15:00,Lalitpur,96,37.1,Low,Cloudy
2025-02-28,9:30,Chabahil,313,60.6,Medium,Fog
2025-01-19,10:00,Baneshwor,100,41.4,Low,Cloudy
2025-05-05,9:00,Ratnapark,885,24.9,High,Fog
2025-04-21,14:00,Bhaktapur,100,36.2,Medium,Rain
2025-04-08,9:15,Baneshwor,459,35.5,Medium,Clear
2025-03-08,15:30,Lalitpur,50,36.2,High,Rain
2025-01-08,13:00,Ratnapark,99,7.0,Low,Rain
2025-05-05,14:30,Maharajgunj,51,33.7,Medium,Rain
2025-01-28,8:45,Kalanki,275,32.7,Medium,Clear
2025-05-03,11:30,Chabahil,681,27.9,Medium,Clear
2025-05-04,11:45,Lalitpur,100,34.3,High,Rain
2025-01-19,8:45,Bhaktapur,95,36.6,High,Fog
2025-01-25,10:00,Chabahil,862,51.9,Low,Clear
2025-01-28,12:30,Lalitpur,55,37.0,High,Cloudy
2025-01-12,12:00,Kalanki,101,37.7,High,Cloudy
2025-02-01,10:15,Koteshwor,98,35.0,Medium,Rain
2025-03-07,14:30,Kalanki,47,35.1,Medium,Clear
2025-01-10,11:15,Koteshwor,286,2.5,High,Rain
2025-04-30,15:15,Bhaktapur,414,35.9,Low,Rain
2025-01-24,9:15,Maharajgunj,95,34.2,High,Fog
2025-02-01,9:45,Koteshwor,52,37.9,High,Fog
2025-04-16,12:00,Kalanki,45,34.9,High,Clear
2025-02-02,13:00,Chabahil,99,32.4,Medium,Clear
2025-02-28,13:45,Baneshwor,493,32.5,Low,Cloudy
2025-04-11,12:00,Baneshwor,676,36.7,High,Fog
2025-01-30,15:00,Maharajgunj,50,34.9,High,Clear
2025-03-23,12:30,Lalitpur,101,37.9,Medium,Fog
2025-04-21,8:30,Kalanki,55,50.6,Low,Fog
2025-01-29,11:00,Ratnapark,626,32.9,High,Fog
2025-01-27,10:45,Bhaktapur,100,33.9,Low,Rain
2025-03-22,8:45,Kalanki,409,35.5,Low,Rain
2025-04-29,8:30,Ratnapark,100,31.7,Low,Fog
2025-04-09,9:00,Koteshwor,55,0.7,Medium,Fog
2025-02-15,11:15,Bhaktapur,796,31.5,Medium,Rain
2025-02-06,13:45,Ratnapark,49,37.0,High,Fog
2025-02-17,10:00,Koteshwor,734,52.8,Low,Cloudy
2025-04-06,10:15,Koteshwor,46,36.0,Medium,Clear
2025-02-09,15:00,Maharajgunj,51,2.6,Medium,Cloudy
2025-03-22,12:30,Lalitpur,98,35.3,Medium,Fog
2025-02-06,13:45,Chabahil,849,34.0,Medium,Clear
2025-05-02,12:00,Koteshwor,99,32.9,High,Clear
2025-04-13,9:15,Ratnapark,47,34.3,Medium,Fog
2025-01-11,8:00,Baneshwor,48,36.4,High,Cloudy
2025-04-17,8:15,Kalanki,101,13.1,Medium,Clear
2025-02-12,15:15,Lalitpur,99,37.9,Medium,Rain
2025-04-30,15:00,Maharajgunj,98,36.5,High,Rain
2025-04-29,14:45,Ratnapark,539,7.3,High,Clear
2025-03-08,11:30,Lalitpur,100,31.8,Medium,Cloudy
2025-03-08,10:00,Ratnapark,105,34.4,Medium,Rain
2025-01-14,14:30,Chabahil,104,32.9,Medium,Cloudy
2025-05-02,13:00,Koteshwor,50,34.6,Low,Clear
2025-01-11,15:00,Lalitpur,101,33.6,Medium,Rain
2025-02-18,9:15,Maharajgunj,708,34.2,Medium,Rain
2025-03-15,9:15,Koteshwor,98,36.1,Low,Rain
2025-04-16,9:30,Ratnapark,53,60.0,High,Clear
2025-04-09,8:15,Koteshwor,398,37.0,High,Rain
2025-02-07,13:45,Ratnapark,50,31.8,High,Fog
2025-01-09,12:45,Maharajgunj,904,35.1,Low,Rain
2025-02-16,9:30,Ratnapark,679,36.9,High,Clear
2025-04-07,11:30,Lalitpur,862,38.0,Medium,Clear
2025-04-27,13:15,Ratnapark,48,31.9,Low,Clear
2025-05-03,10:00,Bhaktapur,104,53.3,Low,Rain
2025-03-17,14:00,Chabahil,880,37.1,Medium,Clear
2025-04-12,13:15,Ratnapark,736,34.6,Low,Rain
2025-03-06,12:15,Chabahil,438,33.2,High,Fog
2025-01-11,9:15,Kalanki,376,31.9,Medium,Cloudy
2025-04-28,13:15,Koteshwor,97,33.1,Low,Clear
2025-04-18,12:00,Kalanki,47,31.6,High,Clear
2025-03-24,12:00,Ratnapark,46,10.1,Low,Cloudy
2025-04-14,15:45,Maharajgunj,105,36.8,High,Clear
2025-03-20,8:45,Ratnapark,878,1.5,Medium,Rain
2025-02-08,13:30,Kalanki,227,9.5,Medium,Cloudy
2025-01-26,13:30,Kalanki,95,36.7,Low,Fog
2025-01-10,9:00,Maharajgunj,97,8.0,High,Clear
2025-05-02,11:30,Koteshwor,103,34.8,Medium,Clear
2025-02-18,8:45,Ratnapark,48,23.8,High,Fog
2025-04-27,14:45,Ratnapark,306,34.9,High,Clear
2025-01-14,9:45,Kalanki,52,51.7,Low,Clear
2025-01-24,13:00,Chabahil,95,18.9,High,Cloudy
2025-05-01,11:00,Chabahil,989,35.2,Low,Cloudy
2025-01-15,8:30,Baneshwor,45,36.0,Medium,Rain
2025-04-24,8:15,Kalanki,101,39.8,Low,Fog
2025-03-16,15:00,Baneshwor,49,35.2,Low,Fog
2025-01-08,12:15,Baneshwor,46,38.0,Low,Rain
2025-03-26,14:15,Lalitpur,95,35.7,Medium,Rain
2025-01-05,8:45,Chabahil,55,34.8,High,Cloudy
2025-03-12,9:45,Baneshwor,308,22.3,Medium,Clear
2025-01-05,10:30,Ratnapark,706,32.6,Low,Rain
2025-02-24,11:00,Maharajgunj,47,51.6,Low,Fog
2025-03-22,15:30,Ratnapark,55,48.0,Medium,Cloudy
2025-01-04,12:15,Lalitpur,320,33.3,Low,Clear
2025-01-03,13:45,Lalitpur,100,35.2,High,Clear
2025-01-09,12:30,Maharajgunj,799,44.4,High,Rain
2025-04-15,9:15,Ratnapark,105,37.9,High,Clear
2025-01-10,10:00,Baneshwor,55,34.5,High,Cloudy
2025-03-11,11:00,Baneshwor,95,51.3,Low,Fog
2025-01-31,15:00,Maharajgunj,51,37.0,High,Clear
2025-02-13,12:30,Baneshwor,96,32.3,Medium,Rain
2025-01-22,8:00,Bhaktapur,50,35.8,Medium,Rain
2025-02-20,14:45,Baneshwor,895,58.3,Medium,Clear
2025-04-25,9:15,Maharajgunj,106,34.7,Low,Rain
2025-04-29,9:00,Maharajgunj,104,34.1,Low,Fog
2025-02-17,12:45,Baneshwor,97,35.9,High,Rain
2025-03-02,9:15,Maharajgunj,55,36.1,Low,Fog
2025-04-16,13:15,Lalitpur,468,31.8,High,Clear
2025-03-27,8:00,Baneshwor,52,35.7,Medium,Clear
2025-01-05,14:45,Baneshwor,48,35.3,Medium,Cloudy
2025-02-19,15:30,Chabahil,670,38.7,High,Clear
2025-01-01,10:45,Chabahil,99,32.0,Medium,Cloudy
2025-02-11,9:30,Ratnapark,55,38.4,Medium,Rain
2025-01-11,12:45,Bhaktapur,641,57.4,High,Cloudy
2025-01-27,11:15,Ratnapark,327,20.1,High,Cloudy
2025-02-27,15:30,Chabahil,101,34.3,Low,Fog
2025-01-25,13:00,Chabahil,105,18.6,High,Cloudy
2025-03-07,10:00,Ratnapark,836,61.0,Medium,Cloudy
2025-02-05,11:45,Maharajgunj,53,37.1,Low,Clear
2025-02-24,15:45,Lalitpur,935,35.9,Medium,Clear
2025-01-16,12:30,Baneshwor,341,58.9,High,Rain
2025-01-26,15:45,Lalitpur,45,42.2,Medium,Fog
2025-04-30,10:15,Koteshwor,104,37.4,Low,Rain
2025-02-17,14:15,Lalitpur,55,55.9,Medium,Fog
